Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YFL017W-A	SMX2	VI	+	103693	103926	0.0	0.0	0.0
YFR024C-A	LSB3	VI	-	201948	203421	0.0	0.0	0.0
YFR047C	BNA6	VI	-	244266	245153	0.0	0.0	0.0
YFR045W	YFR045W	VI	+	241985	242986	0.0	0.0	0.0
YFL013W-A	YFL013W-A	VI	+	107793	108596	0.0	0.0	0.0
YFL062W	COS4	VI	+	6426	7565	0.0	0.0	0.0
YFR010W	UBP6	VI	+	165060	166559	0.0	0.0	0.0
YFL061W	DDI2	VI	+	9545	10222	0.0	0.0	0.0
YFL013C	IES1	VI	-	107846	109924	0.0	0.0	0.0
YFL041W-A	YFL041W-A	VI	+	48734	48925	0.0	0.0	0.0
YFR036W	CDC26	VI	+	226950	227324	0.0	0.0	0.0
YFL034W	YFL034W	VI	+	65475	68696	0.0	0.0	0.0
YFR026C	YFR026C	VI	-	205736	206245	0.0	0.0	0.0
YFL012W-A	YFL012W-A	VI	+	109804	110178	0.0	0.0	0.0
YFR010W-A	YFR010W-A	VI	+	166721	166909	0.0	0.0	0.0
YFR031C-A	RPL2A	VI	-	220495	221406	0.0	0.0	0.0
tY(GUA)F1	.	VI	+	167430	167518	0.0	0.0	0.0
YFL014W	HSP12	VI	+	107250	107579	0.0	0.0	0.0
YFR034W-A	YFR034W-A	VI	+	226010	226297	0.0	0.0	0.0
YFR028C	CDC14	VI	-	208401	210056	0.0	0.0	0.0
YFR011C	YFR011C	VI	-	166739	167251	0.0	0.0	0.0
tY(GUA)F2	.	VI	-	210607	210695	0.0	0.0	0.0
tK(CUU)F	.	VI	-	226676	226747	0.0	0.0	0.0
tA(AGC)F	.	VI	-	204912	204984	0.0	0.0	0.0
YFL020C	PAU5	VI	-	99225	99593	0.0	0.0	0.0
tN(GUU)F	.	VI	-	137481	137554	0.0	0.0	0.0
YFL058W	THI5	VI	+	12929	13951	0.0	0.0	0.0
YFL055W	AGP3	VI	+	17004	18680	0.0	0.0	0.0
YFL049W	SWP82	VI	+	36803	38674	0.0	0.0	0.0
YFL065C	YFL065C	VI	-	3030	3338	0.0	0.0	0.0
YFL064C	YFL064C	VI	-	3322	3846	0.0	0.0	0.0
tS(GCU)F	.	VI	-	191501	191601	0.0	0.0	0.0
YFR027W	ECO1	VI	+	207440	208285	0.0	0.0	0.0
tF(GAA)F	.	VI	-	157910	158001	0.0	0.0	0.0
YFR022W	ROG3	VI	+	196821	199022	0.0	0.0	0.0
YFL068W	YFL068W	VI	+	53	535	0.0	0.0	0.0
YFL052W	YFL052W	VI	+	28232	29629	0.0	0.0	0.0
YFL051C	YFL051C	VI	-	30058	30540	0.0	0.0	0.0
YFL063W	YFL063W	VI	+	5066	5521	0.0	0.0	0.0
tP(UGG)F	.	VI	+	101370	101472	0.0	0.0	0.0
YFL039C	ACT1	VI	-	53260	54695	0.0	0.0	0.0
YFL019C	YFL019C	VI	-	100246	100599	0.0	0.0	0.0
YFR005C	SAD1	VI	-	154522	155868	0.0	0.0	0.0
YFR007W	YFR007W	VI	+	159293	160354	0.0	0.0	0.0
YFR012W	YFR012W	VI	+	167881	168489	0.0	0.0	0.0
YFL057C	AAD16	VI	-	14305	14763	0.0	0.0	0.0
YFL034C-A	RPL22B	VI	-	64242	64931	0.0	0.0	0.0
YFL059W	SNZ3	VI	+	11363	12259	0.0	0.0	0.0
YFL046W	FMP32	VI	+	42815	43438	0.0	0.0	0.0
YFR017C	YFR017C	VI	-	182262	182849	0.0	0.0	0.0
YFR035C	YFR035C	VI	-	226109	226453	0.0	0.0	0.0
YFL026W	STE2	VI	+	82578	83873	0.0	0.0	0.0
YFL044C	OTU1	VI	-	44655	45560	0.0	0.0	0.0
YFL056C	AAD6	VI	-	14793	15431	0.0	0.0	0.0
YFL010W-A	AUA1	VI	+	114984	115268	0.0	0.0	0.0
YFL029C	CAK1	VI	-	78053	79159	0.0	0.0	0.0
YFL053W	DAK2	VI	+	23423	25198	0.0	0.0	0.0
YFL030W	AGX1	VI	+	76829	77986	0.0	0.0	0.0
YFL012W	YFL012W	VI	+	110641	111087	0.0	0.0	0.0
tG(GCC)F2	.	VI	-	180966	181036	0.0	0.0	0.0
YFR023W	PES4	VI	+	199862	201697	0.0	0.0	0.0
YFR042W	KEG1	VI	+	238445	239047	0.0	0.0	0.0
YFL066C	YFL066C	VI	-	1437	2615	0.0	0.0	0.0
YFR025C	HIS2	VI	-	203731	204738	0.0	0.0	0.0
YFR057W	YFR057W	VI	+	269048	269503	0.0	0.0	0.0
YFL015W-A	YFL015W-A	VI	+	106409	106726	0.0	0.0	0.0
YFL015C	YFL015C	VI	-	106463	106957	0.0	0.0	0.0
YFL003C	MSH4	VI	-	134516	137152	0.0	0.0	0.0
YFR012W-A	YFR012W-A	VI	+	169216	169302	0.0	0.0	0.0
tG(GCC)F1	.	VI	+	162222	162292	0.0	0.0	0.0
YFR032C	YFR032C	VI	-	222078	222947	0.0	0.0	0.0
YFL034C-B	MOB2	VI	-	63015	63992	0.0	0.0	0.0
YFL031W	HAC1	VI	+	75177	76145	0.0	0.0	0.0
YFL025C	BST1	VI	-	84143	87232	0.0	0.0	0.0
YFR054C	YFR054C	VI	-	258842	259420	0.0	0.0	0.0
YFL054C	YFL054C	VI	-	20847	22787	0.0	0.0	0.0
YFL010C	WWM1	VI	-	115102	115737	0.0	0.0	0.0
YFL040W	YFL040W	VI	+	51350	52972	0.0	0.0	0.0
YFL011W	HXT10	VI	+	112339	113979	0.0	0.0	0.0
YFR008W	FAR7	VI	+	160529	161194	0.0	0.0	0.0
YFL050C	ALR2	VI	-	33272	35848	0.0	0.0	0.0
YGR261C	APL6	VII	-	1014327	1016756	0.0	0.0	0.0
YGL060W	YBP2	VII	+	390070	391995	0.0	0.0	0.0
YGR121C	MEP1	VII	-	731454	732932	0.0	0.0	0.0
YGR168C	YGR168C	VII	-	833357	834487	0.0	0.0	0.0
YGL250W	RMR1	VII	+	31910	32635	0.0	0.0	0.0
YGR052W	FMP48	VII	+	593600	594709	0.0	0.0	0.0
YGL007C-A	YGL007C-A	VII	-	482946	483032	0.0	0.0	0.0
YGR201C	YGR201C	VII	-	902525	903202	0.0	0.0	0.0
YGR122W	YGR122W	VII	+	733940	735148	0.0	0.0	0.0
YGR289C	MAL11	VII	-	1073969	1075819	0.0	0.0	0.0
YGL169W	SUA5	VII	+	186065	187345	0.0	0.0	0.0
YGR197C	SNG1	VII	-	892502	894145	0.0	0.0	0.0
YGL096W	TOS8	VII	+	325334	326164	0.0	0.0	0.0
YGL198W	YIP4	VII	+	123596	124303	0.0	0.0	0.0
YGL007W	BRP1	VII	+	483265	483642	0.0	0.0	0.0
YGR048W	UFD1	VII	+	589830	590915	0.0	0.0	0.0
YGL194C-A	YGL194C-A	VII	-	139725	139967	0.0	0.0	0.0
YGL260W	YGL260W	VII	+	6860	7090	0.0	0.0	0.0
YGR204C-A	YGR204C-A	VII	-	909066	909179	0.0	0.0	0.0
snR48	.	VII	+	609588	609700	0.0	0.0	0.0
YGL118C	YGL118C	VII	-	288020	288457	0.0	0.0	0.0
YGL061C	DUO1	VII	-	388971	389714	0.0	0.0	0.0
tG(UCC)G	.	VII	+	779621	779692	0.0	0.0	0.0
YGR288W	MAL13	VII	+	1070299	1071720	0.0	0.0	0.0
YGR118W	RPS23A	VII	+	726978	727735	0.0	0.0	0.0
YGL032C	AGA2	VII	-	436575	436838	0.0	0.0	0.0
tL(CAA)G2	.	VII	+	423098	423211	0.0	0.0	0.0
YGR025W	YGR025W	VII	+	532643	532945	0.0	0.0	0.0
YGL205W	POX1	VII	+	108162	110408	0.0	0.0	0.0
YGR030C	POP6	VII	-	545685	546161	0.0	0.0	0.0
YGR050C	YGR050C	VII	-	592090	592446	0.0	0.0	0.0
YGL072C	YGL072C	VII	-	371006	371365	0.0	0.0	0.0
YGR016W	YGR016W	VII	+	522265	522837	0.0	0.0	0.0
YGR109W-A	YGR109W-A	VII	+	707614	708486	0.0	0.0	0.0
YGL017W	ATE1	VII	+	459859	461370	0.0	0.0	0.0
YGL098W	USE1	VII	+	317345	318082	0.0	0.0	0.0
YGR137W	YGR137W	VII	+	762893	763267	0.0	0.0	0.0
tG(GCC)G2	.	VII	-	930956	931026	0.0	0.0	0.0
YGL166W	CUP2	VII	+	191135	191812	0.0	0.0	0.0
YGL047W	ALG13	VII	+	411555	412163	0.0	0.0	0.0
YGL170C	SPO74	VII	-	184159	185400	0.0	0.0	0.0
YGR109C	CLB6	VII	-	705363	706505	0.0	0.0	0.0
YGR183C	QCR9	VII	-	859068	859481	0.0	0.0	0.0
YGR146C	YGR146C	VII	-	784228	784863	0.0	0.0	0.0
YGR225W	AMA1	VII	+	945148	947022	0.0	0.0	0.0
YGR263C	SAY1	VII	-	1017973	1019247	0.0	0.0	0.0
YGR221C	TOS2	VII	-	937127	938995	0.0	0.0	0.0
YGR071C	YGR071C	VII	-	631485	634067	0.0	0.0	0.0
YGR034W	RPL26B	VII	+	555816	556676	0.0	0.0	0.0
tT(UGU)G2	.	VII	+	1004222	1004293	0.0	0.0	0.0
YGL144C	ROG1	VII	-	232455	234512	0.0	0.0	0.0
YGL034C	YGL034C	VII	-	433219	433584	0.0	0.0	0.0
YGL134W	PCL10	VII	+	255668	256969	0.0	0.0	0.0
YGL193C	YGL193C	VII	-	141922	142233	0.0	0.0	0.0
YGR040W	KSS1	VII	+	575402	576508	0.0	0.0	0.0
YGR057C	LST7	VII	-	604777	605505	0.0	0.0	0.0
YGR144W	THI4	VII	+	780404	781384	0.0	0.0	0.0
YGR277C	YGR277C	VII	-	1045650	1046567	0.0	0.0	0.0
YGR070W	ROM1	VII	+	627810	631277	0.0	0.0	0.0
YGR224W	AZR1	VII	+	942809	944650	0.0	0.0	0.0
YGL184C	STR3	VII	-	154621	156018	0.0	0.0	0.0
tE(UUC)G1	.	VII	+	328586	328657	0.0	0.0	0.0
YGL223C	COG1	VII	-	79111	80364	0.0	0.0	0.0
tA(UGC)G	.	VII	+	794422	794494	0.0	0.0	0.0
YGL051W	MST27	VII	+	403690	404394	0.0	0.0	0.0
YGR136W	LSB1	VII	+	762433	763158	0.0	0.0	0.0
YGL185C	YGL185C	VII	-	153173	154312	0.0	0.0	0.0
YGL262W	YGL262W	VII	+	5312	5839	0.0	0.0	0.0
YGR113W	DAM1	VII	+	718897	719928	0.0	0.0	0.0
YGR214W	RPS0A	VII	+	920580	921793	0.0	0.0	0.0
YGL164C	YRB30	VII	-	191984	193306	0.0	0.0	0.0
YGL033W	HOP2	VII	+	435630	436356	0.0	0.0	0.0
YGL002W	ERP6	VII	+	494521	495171	0.0	0.0	0.0
YGR262C	BUD32	VII	-	1016980	1017765	0.0	0.0	0.0
YGL119W	ABC1	VII	+	284448	285953	0.0	0.0	0.0
YGL227W	VID30	VII	+	69671	72547	0.0	0.0	0.0
YGL176C	YGL176C	VII	-	171421	173085	0.0	0.0	0.0
YGL251C	HFM1	VII	-	27921	31636	0.0	0.0	0.0
YGL138C	YGL138C	VII	-	248499	249536	0.0	0.0	0.0
tK(CUU)G2	.	VII	-	185720	185792	0.0	0.0	0.0
YGL179C	TOS3	VII	-	163415	165097	0.0	0.0	0.0
YGL094C	PAN2	VII	-	331121	334468	0.0	0.0	0.0
YGR226C	YGR226C	VII	-	946795	947004	0.0	0.0	0.0
tK(UUU)G2	.	VII	-	700957	701052	0.0	0.0	0.0
YGL065C	ALG2	VII	-	379763	381274	0.0	0.0	0.0
YGL089C	MF(ALPHA)2	VII	-	344794	345156	0.0	0.0	0.0
YGL146C	YGL146C	VII	-	228756	229691	0.0	0.0	0.0
YGL015C	YGL015C	VII	-	465048	465440	0.0	0.0	0.0
YGL006W-A	YGL006W-A	VII	+	485428	485538	0.0	0.0	0.0
YGR042W	YGR042W	VII	+	579480	580295	0.0	0.0	0.0
YGR019W	UGA1	VII	+	525233	526648	0.0	0.0	0.0
tA(AGC)G	.	VII	+	774354	774426	0.0	0.0	0.0
YGL018C	JAC1	VII	-	459115	459669	0.0	0.0	0.0
YGR249W	MGA1	VII	+	988054	989424	0.0	0.0	0.0
tH(GUG)G2	.	VII	+	319784	319855	0.0	0.0	0.0
YGL128C	CWC23	VII	-	269299	270150	0.0	0.0	0.0
YGR036C	CAX4	VII	-	558153	558872	0.0	0.0	0.0
YGL188C-A	YGL188C-A	VII	-	148830	148970	0.0	0.0	0.0
YGL208W	SIP2	VII	+	97342	98589	0.0	0.0	0.0
tI(AAU)G	.	VII	+	739127	739200	0.0	0.0	0.0
YGR139W	YGR139W	VII	+	765731	766069	0.0	0.0	0.0
YGR243W	FMP43	VII	+	977341	977781	0.0	0.0	0.0
YGR161C-C	YGR161C-C	VII	-	821698	823020	0.0	0.0	0.0
YGR266W	YGR266W	VII	+	1022662	1024767	0.0	0.0	0.0
tN(GUU)G	.	VII	+	731142	731215	0.0	0.0	0.0
YGL073W	HSF1	VII	+	368756	371257	0.0	0.0	0.0
YGR110W	YGR110W	VII	+	713713	715050	0.0	0.0	0.0
YGL125W	MET13	VII	+	272526	274328	0.0	0.0	0.0
tG(GCC)G1	.	VII	+	845654	845724	0.0	0.0	0.0
tL(CAA)G1	.	VII	+	205527	205640	0.0	0.0	0.0
YGL261C	PAU11	VII	-	6290	6652	0.0	0.0	0.0
YGL199C	YGL199C	VII	-	123577	124047	0.0	0.0	0.0
YGL063W	PUS2	VII	+	383657	384769	0.0	0.0	0.0
YGR219W	YGR219W	VII	+	936038	936379	0.0	0.0	0.0
YGR294W	PAU12	VII	+	1080312	1080674	0.0	0.0	0.0
YGL129C	RSM23	VII	-	267728	269194	0.0	0.0	0.0
tK(UUU)G1	.	VII	+	115492	115587	0.0	0.0	0.0
YGL030W	RPL30	VII	+	439096	439643	0.0	0.0	0.0
YGL258W-A	YGL258W-A	VII	+	9162	9395	0.0	0.0	0.0
YGR121W-A	YGR121W-A	VII	+	733417	733632	0.0	0.0	0.0
YGL074C	YGL074C	VII	-	368599	368925	0.0	0.0	0.0
YGL104C	VPS73	VII	-	308716	310176	0.0	0.0	0.0
YGL121C	GPG1	VII	-	280783	281163	0.0	0.0	0.0
YGR043C	NQM1	VII	-	580439	581440	0.0	0.0	0.0
YGR006W	PRP18	VII	+	506074	506829	0.0	0.0	0.0
YGR023W	MTL1	VII	+	529268	530923	0.0	0.0	0.0
YGL226C-A	OST5	VII	-	72748	73157	0.0	0.0	0.0
YGR047C	TFC4	VII	-	586396	589473	0.0	0.0	0.0
YGR002C	SWC4	VII	-	498480	499910	0.0	0.0	0.0
YGR126W	YGR126W	VII	+	745840	746532	0.0	0.0	0.0
YGL163C	RAD54	VII	-	193713	196409	0.0	0.0	0.0
YGL248W	PDE1	VII	+	35653	36762	0.0	0.0	0.0
YGR293C	YGR293C	VII	-	1079891	1080352	0.0	0.0	0.0
tK(CUU)G1	.	VII	+	122273	122345	0.0	0.0	0.0
tE(UUC)G2	.	VII	-	401530	401601	0.0	0.0	0.0
YGL117W	YGL117W	VII	+	288518	289315	0.0	0.0	0.0
YGL076C	RPL7A	VII	-	364338	365999	0.0	0.0	0.0
YGR141W	VPS62	VII	+	770574	771977	0.0	0.0	0.0
YGR001C	AML1	VII	-	497137	498038	0.0	0.0	0.0
YGR107W	YGR107W	VII	+	702671	703120	0.0	0.0	0.0
YGL041W-A	YGL041W-A	VII	+	419047	419295	0.0	0.0	0.0
YGL263W	COS12	VII	+	2790	3932	0.0	0.0	0.0
YGR222W	PET54	VII	+	939926	940807	0.0	0.0	0.0
tD(GUC)G2	.	VII	-	544581	544652	0.0	0.0	0.0
YGR240C-A	YGR240C-A	VII	-	974582	974782	0.0	0.0	0.0
YGL145W	TIP20	VII	+	230248	232353	0.0	0.0	0.0
snR7-S	.	VII	-	939497	939675	0.0	0.0	0.0
tR(UCU)G3	.	VII	+	736345	736416	0.0	0.0	0.0
YGR015C	YGR015C	VII	-	521094	522080	0.0	0.0	0.0
YGL229C	SAP4	VII	-	64503	66959	0.0	0.0	0.0
YGL059W	YGL059W	VII	+	392228	393703	0.0	0.0	0.0
YGR109W-B	YGR109W-B	VII	+	707614	712258	0.0	0.0	0.0
YGL053W	PRM8	VII	+	402592	403305	0.0	0.0	0.0
YGR291C	YGR291C	VII	-	1076289	1076510	0.0	0.0	0.0
YGR172C	YIP1	VII	-	842850	843596	0.0	0.0	0.0
YGR095C	RRP46	VII	-	675675	676346	0.0	0.0	0.0
snR82	.	VII	+	316791	317058	0.0	0.0	0.0
YGL162W	SUT1	VII	+	198144	199043	0.0	0.0	0.0
YGR273C	YGR273C	VII	-	1038720	1039244	0.0	0.0	0.0
YGR292W	MAL12	VII	+	1076605	1078359	0.0	0.0	0.0
YGR096W	TPC1	VII	+	676625	677569	0.0	0.0	0.0
tR(UCU)G2	.	VII	-	828728	828799	0.0	0.0	0.0
YGL237C	HAP2	VII	-	52731	53528	0.0	0.0	0.0
YGR164W	YGR164W	VII	+	828630	828965	0.0	0.0	0.0
YGR131W	YGR131W	VII	+	754731	755255	0.0	0.0	0.0
YGL041C	YGL041C	VII	-	418917	419231	0.0	0.0	0.0
tS(AGA)G	.	VII	-	561666	561747	0.0	0.0	0.0
YGR022C	YGR022C	VII	-	529261	529590	0.0	0.0	0.0
YGL240W	DOC1	VII	+	48613	49365	0.0	0.0	0.0
YGR122C-A	YGR122C-A	VII	-	735635	735763	0.0	0.0	0.0
YGR220C	MRPL9	VII	-	936077	936886	0.0	0.0	0.0
YGR035W-A	YGR035W-A	VII	+	557569	557790	0.0	0.0	0.0
snR7-L	.	VII	-	939462	939675	0.0	0.0	0.0
YGR247W	CPD1	VII	+	984971	985690	0.0	0.0	0.0
YGR051C	YGR051C	VII	-	592910	593233	0.0	0.0	0.0
YGR142W	BTN2	VII	+	772459	773691	0.0	0.0	0.0
tF(GAA)G	.	VII	-	440721	440812	0.0	0.0	0.0
YGR203W	YGR203W	VII	+	905242	905688	0.0	0.0	0.0
YGR066C	YGR066C	VII	-	620925	621803	0.0	0.0	0.0
YGR206W	MVB12	VII	+	910437	910742	0.0	0.0	0.0
YGL041C-B	YGL041C-B	VII	-	418709	418891	0.0	0.0	0.0
YGR133W	PEX4	VII	+	756901	757452	0.0	0.0	0.0
YGR236C	SPG1	VII	-	962534	962821	0.0	0.0	0.0
tR(UCU)G1	.	VII	+	405473	405544	0.0	0.0	0.0
YGR271C-A	YGR271C-A	VII	-	1037806	1037997	0.0	0.0	0.0
tH(GUG)G1	.	VII	-	110629	110700	0.0	0.0	0.0
YGL064C	MRH4	VII	-	381526	383211	0.0	0.0	0.0
YGL258W	VEL1	VII	+	11110	11730	0.0	0.0	0.0
YGL259W	YPS5	VII	+	8470	8967	0.0	0.0	0.0
YGR257C	MTM1	VII	-	1006211	1007311	0.0	0.0	0.0
YGL137W	SEC27	VII	+	249874	252743	0.0	0.0	0.0
YGL230C	YGL230C	VII	-	63772	64215	0.0	0.0	0.0
YGL188C	YGL188C	VII	-	149349	149522	0.0	0.0	0.0
YGR290W	YGR290W	VII	+	1075488	1075931	0.0	0.0	0.0
YGR296W	YRF1-3	VII	+	1084870	1090597	0.0	0.0	0.0
YGL081W	YGL081W	VII	+	357380	358342	0.0	0.0	0.0
YGL103W	RPL28	VII	+	310970	311930	0.0	0.0	0.0
tD(GUC)G1	.	VII	+	531614	531685	0.0	0.0	0.0
YGL095C	VPS45	VII	-	328877	330610	0.0	0.0	0.0
YGR046W	TAM41	VII	+	584899	586056	0.0	0.0	0.0
tV(AAC)G1	.	VII	-	412297	412370	0.0	0.0	0.0
YGR039W	YGR039W	VII	+	574892	575203	0.0	0.0	0.0
tV(AAC)G3	.	VII	-	73828	73901	0.0	0.0	0.0
YGR053C	YGR053C	VII	-	594990	595841	0.0	0.0	0.0
YGL052W	YGL052W	VII	+	403440	403745	0.0	0.0	0.0
YGL070C	RPB9	VII	-	374462	374830	0.0	0.0	0.0
tW(CCA)G2	.	VII	-	878715	878820	0.0	0.0	0.0
YGL183C	MND1	VII	-	156549	157291	0.0	0.0	0.0
YGL087C	MMS2	VII	-	346409	346907	0.0	0.0	0.0
tV(AAC)G2	.	VII	+	823487	823560	0.0	0.0	0.0
YGL010W	YGL010W	VII	+	475550	476074	0.0	0.0	0.0
YGL247W	BRR6	VII	+	36933	37526	0.0	0.0	0.0
YGL063C-A	YGL063C-A	VII	-	384505	384654	0.0	0.0	0.0
YGR146C-A	YGR146C-A	VII	-	785281	785442	0.0	0.0	0.0
YGR161C-D	YGR161C-D	VII	-	817752	823020	0.0	0.0	0.0
YGL226W	YGL226W	VII	+	73339	73710	0.0	0.0	0.0
YGR169C-A	YGR169C-A	VII	-	836392	836670	0.0	0.0	0.0
tL(CAA)G3	.	VII	-	857383	857496	0.0	0.0	0.0
YGL178W	MPT5	VII	+	167358	170577	0.0	0.0	0.0
YGL254W	FZF1	VII	+	22304	23203	0.0	0.0	0.0
YGR029W	ERV1	VII	+	543557	544209	0.0	0.0	0.0
YGL006W	PMC1	VII	+	485925	489446	0.0	0.0	0.0
YGR067C	YGR067C	VII	-	622406	624790	0.0	0.0	0.0
YGL232W	TAN1	VII	+	62075	63002	0.0	0.0	0.0
YGL182C	YGL182C	VII	-	157279	157602	0.0	0.0	0.0
YGL020C	GET1	VII	-	457168	457875	0.0	0.0	0.0
tW(CCA)G1	.	VII	-	287356	287461	0.0	0.0	0.0
YGL214W	YGL214W	VII	+	90011	90499	0.0	0.0	0.0
YGR232W	NAS6	VII	+	953963	954649	0.0	0.0	0.0
YGL213C	SKI8	VII	-	90058	91251	0.0	0.0	0.0
YGR087C	PDC6	VII	-	651294	652985	0.0	0.0	0.0
YGR088W	CTT1	VII	+	654638	656326	0.0	0.0	0.0
YGR174C	CBP4	VII	-	845898	846410	0.0	0.0	0.0
tC(GCA)G	.	VII	-	707112	707183	0.0	0.0	0.0
YGR049W	SCM4	VII	+	591318	591881	0.0	0.0	0.0
YGL057C	YGL057C	VII	-	394972	395835	0.0	0.0	0.0
YGL085W	YGL085W	VII	+	349619	350443	0.0	0.0	0.0
YGL204C	YGL204C	VII	-	111704	112009	0.0	0.0	0.0
YGL249W	ZIP2	VII	+	33098	35212	0.0	0.0	0.0
tK(CUU)G3	.	VII	+	876399	876471	0.0	0.0	0.0
tT(UGU)G1	.	VII	+	661753	661824	0.0	0.0	0.0
tE(UUC)G3	.	VII	+	541854	541925	0.0	0.0	0.0
YGL021W	ALK1	VII	+	454790	457072	0.0	0.0	0.0
YGL165C	YGL165C	VII	-	191404	191982	0.0	0.0	0.0
YGR044C	RME1	VII	-	582994	583896	0.0	0.0	0.0
tL(GAG)G	.	VII	+	700679	700760	0.0	0.0	0.0
YGR174W-A	YGR174W-A	VII	+	846660	846746	0.0	0.0	0.0
YHR093W	AHT1	VIII	+	289145	289693	0.0	0.0	0.0
YHR018C	ARG4	VIII	-	140004	141395	0.0	0.0	0.0
YHR151C	YHR151C	VIII	-	399271	400851	0.0	0.0	0.0
YHR125W	YHR125W	VIII	+	358861	359166	0.0	0.0	0.0
YHR136C	SPL2	VIII	-	374657	375103	0.0	0.0	0.0
tH(GUG)H	.	VIII	+	62753	62824	0.0	0.0	0.0
YHR077C	NMD2	VIII	-	252376	255758	0.0	0.0	0.0
YHR171W	ATG7	VIII	+	445713	447605	0.0	0.0	0.0
YHR106W	TRR2	VIII	+	325601	326629	0.0	0.0	0.0
YHR185C	PFS1	VIII	-	474627	475340	0.0	0.0	0.0
YHR079C-A	SAE3	VIII	-	262194	262555	0.0	0.0	0.0
YHR129C	ARP1	VIII	-	363002	364156	0.0	0.0	0.0
YHL046C	PAU13	VIII	-	11921	12283	0.0	0.0	0.0
YHR157W	REC104	VIII	+	412910	413458	0.0	0.0	0.0
YHR032C-A	YHR032C-A	VIII	-	175268	175387	0.0	0.0	0.0
YHR075C	PPE1	VIII	-	248441	249643	0.0	0.0	0.0
YHR137C-A	YHR137C-A	VIII	-	375741	376391	0.0	0.0	0.0
YHR180C-B	YHR180C-B	VIII	-	466958	467062	0.0	0.0	0.0
YHR178W	STB5	VIII	+	459299	461530	0.0	0.0	0.0
YHR012W	VPS29	VIII	+	129475	130442	0.0	0.0	0.0
YHL048C-A	YHL048C-A	VIII	-	5662	5796	0.0	0.0	0.0
YHR110W	ERP5	VIII	+	332285	332923	0.0	0.0	0.0
YHR086W-A	YHR086W-A	VIII	+	280233	280394	0.0	0.0	0.0
YHR016C	YSC84	VIII	-	136874	138448	0.0	0.0	0.0
YHR111W	UBA4	VIII	+	333075	334397	0.0	0.0	0.0
YHR139C-A	YHR139C-A	VIII	-	380111	380422	0.0	0.0	0.0
snR32	.	VIII	+	381543	381730	0.0	0.0	0.0
YHR126C	YHR126C	VIII	-	359705	360184	0.0	0.0	0.0
YHR096C	HXT5	VIII	-	294672	296450	0.0	0.0	0.0
YHR073W-A	YHR073W-A	VIII	+	242870	243046	0.0	0.0	0.0
YHL006C	SHU1	VIII	-	98339	98791	0.0	0.0	0.0
YHR189W	PTH1	VIII	+	484028	484600	0.0	0.0	0.0
YHR035W	YHR035W	VIII	+	178212	180104	0.0	0.0	0.0
YHR070W	TRM5	VIII	+	234883	236382	0.0	0.0	0.0
YHR214C-D	YHR214C-D	VIII	-	550648	550941	0.0	0.0	0.0
YHR167W	THP2	VIII	+	439344	440129	0.0	0.0	0.0
YHR031C	RRM3	VIII	-	170792	172963	0.0	0.0	0.0
YHL025W	SNF6	VIII	+	54849	55847	0.0	0.0	0.0
YHR080C	YHR080C	VIII	-	262803	266840	0.0	0.0	0.0
YHR021C	RPS27B	VIII	-	147864	148662	0.0	0.0	0.0
tP(UGG)H	.	VIII	-	388896	388998	0.0	0.0	0.0
YHR073W	OSH3	VIII	+	242584	245574	0.0	0.0	0.0
YHL001W	RPL14B	VIII	+	104272	105086	0.0	0.0	0.0
YHR032W-A	YHR032W-A	VIII	+	175188	175367	0.0	0.0	0.0
YHR191C	CTF8	VIII	-	486230	486631	0.0	0.0	0.0
YHR044C	DOG1	VIII	-	194061	194801	0.0	0.0	0.0
YHR069C-A	YHR069C-A	VIII	-	234876	235238	0.0	0.0	0.0
YHR049C-A	YHR049C-A	VIII	-	207213	207524	0.0	0.0	0.0
YHR004C	NEM1	VIII	-	111749	113089	0.0	0.0	0.0
YHR160C	PEX18	VIII	-	419224	420075	0.0	0.0	0.0
YHR186C	KOG1	VIII	-	475999	480672	0.0	0.0	0.0
YHL015W-A	YHL015W-A	VIII	+	74696	74779	0.0	0.0	0.0
YHL022C	SPO11	VIII	-	62959	64155	0.0	0.0	0.0
YHR097C	YHR097C	VIII	-	297388	298612	0.0	0.0	0.0
YHL018W	YHL018W	VIII	+	69705	70067	0.0	0.0	0.0
YHL048W	COS8	VIII	+	6400	7545	0.0	0.0	0.0
tF(GAA)H1	.	VIII	-	237850	237941	0.0	0.0	0.0
YHR162W	YHR162W	VIII	+	423075	423464	0.0	0.0	0.0
YHR141C	RPL42B	VIII	-	381993	382754	0.0	0.0	0.0
YHR010W	RPL27A	VIII	+	126515	127486	0.0	0.0	0.0
YHL037C	YHL037C	VIII	-	25698	26177	0.0	0.0	0.0
YHR022C-A	YHR022C-A	VIII	-	151210	151299	0.0	0.0	0.0
tT(AGU)H	.	VIII	-	116102	116174	0.0	0.0	0.0
YHR003C	YHR003C	VIII	-	110023	111312	0.0	0.0	0.0
YHR120W	MSH1	VIII	+	349577	352456	0.0	0.0	0.0
YHR156C	LIN1	VIII	-	411387	412409	0.0	0.0	0.0
YHR184W	SSP1	VIII	+	472744	474459	0.0	0.0	0.0
YHR213W	YHR213W	VIII	+	539151	539747	0.0	0.0	0.0
YHR218W-A	YHR218W-A	VIII	+	559932	560249	0.0	0.0	0.0
YHL045W	YHL045W	VIII	+	12500	12847	0.0	0.0	0.0
